id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,region_name,local_region
11703,4S4,small_airport,Skyport Airport,45.58259963989258,-123.0530014038086,174,Oregon,OR
9422,2H3,small_airport,Cornell Municipal Airport,45.16513,-91.105621,1154,Wisconsin,WI
18837,K4M9,small_airport,Corning Municipal Airport,36.404202,-90.647903,293,Arkansas,AR
14270,7NC2,small_airport,Pine Island Airport,36.252744,-75.785256,16,North Carolina,NC
13165,69TA,small_airport,Dean Airport,27.655000686645508,-97.52529907226562,45,Texas,TX
19130,K8G2,small_airport,Corry Lawrence Airport,41.9076,-79.641098,1766,Pennsylvania,PA
7159,0E9,small_airport,Corydon Airport,40.754734,-93.242447,1020,Iowa,IA
321955,US-0372,small_airport,Stans Field,34.989705,-91.257173,,Arkansas,AR
11147,45XS,small_airport,Ghost Apache Airport,28.131058,-98.906091,330,Texas,TX
25193,TX79,small_airport,Crescent C Ranch Airport,28.0888881683,-99.04888916019999,277,Texas,TX
17713,IA35,small_airport,Ruckl Airport,41.187198638916016,-95.9041976928711,970,Iowa,IA
14338,7OR0,small_airport,Minam Lodge Airport,45.35820007324219,-117.63400268554688,3589,Oregon,OR
13472,6OH9,small_airport,Kemps Field of Dreams Airport,40.105899810791016,-84.39990234375,974,Ohio,OH
21554,LA87,small_airport,Covington-Vincent Airport,30.509599685668945,-90.15290069580078,35,Louisiana,LA
23454,NY74,small_airport,Deer Run Airport,42.323699951171875,-73.87319946289062,320,New York,NY
19582,KCZD,small_airport,Cozad Municipal Airport,40.86909866,-100.0039978,2503,Nebraska,NE
15181,8TE2,small_airport,J-Bar Ranch Airport,31.52790069580078,-102.52799987792969,2667,Texas,TX
19686,KE13,small_airport,Crane County Airport,31.415100097699998,-102.362998962,2552,Texas,TX
19173,K99V,small_airport,Crawford Airport,38.703736,-107.646983,6470,Colorado,CO
7139,0CO2,small_airport,Crested Butte Airpark,38.851918,-106.928341,8980,Colorado,CO
14567,82KY,small_airport,Woodledge Farm Airport,38.28340148925781,-85.48190307617188,680,Kentucky,KY
8176,1AK1,small_airport,Crevice Creek Airport,67.3729019165039,-152.01600646972656,840,Alaska,AK
8662,1TA4,small_airport,Last Resort Airport,31.4545,-95.29652,420,Texas,TX
19449,KC71,small_airport,Crosby Municipal Airport,31.296,-91.052902,336,Mississippi,MS
19601,KD50,small_airport,Crosby Municipal Airport,48.928501,-103.296997,1950,North Dakota,ND
19125,K8F3,small_airport,Crosbyton Municipal Airport,33.623798,-101.240997,3018,Texas,TX
18731,K3R2,small_airport,Le Gros Memorial Airport,30.161603,-92.481744,17,Louisiana,LA
26300,XS77,small_airport,Seafood Warehouse Park Airport,29.465491,-94.627215,9,Texas,TX
21025,KS85,small_airport,Big Sky Field,48.15330123901367,-104.50399780273438,1954,Montana,MT
23514,OG00,small_airport,3 Rivers Recreation Area Airport,44.556757,-121.405696,2695,Oregon,OR
19206,K9U7,small_airport,Currant Ranch Airport,38.736000061035156,-115.4800033569336,5181,Nevada,NV
18067,IL95,small_airport,Corn Field,41.22309875488281,-88.14530181884766,585,Illinois,IL
18549,K25J,small_airport,Lower Chattahoochee Regional Airport,31.701711,-84.827055,457,Georgia,GA
17113,DCK,small_airport,Dahl Creek Airport,66.943298,-156.904999,260,Alaska,AK
8273,1F7,small_airport,Airpark East Airport,32.81399917602539,-96.35220336914062,510,Texas,TX
26094,WY33,small_airport,Antelope Run Ranch Airport,42.816898345947266,-110.27799987792969,7470,Wyoming,WY
16388,AZ00,small_airport,Morton Field Ultralight Flightpark,32.80679,-113.503876,475,Arizona,AZ
26044,WV62,small_airport,Windwood Fly-In Resort Airport,39.055099487300005,-79.43139648440001,3210,West Virginia,WV
15519,97F,small_airport,Crazy Horse Municipal Airport,34.54650115966797,-97.1083984375,940,Oklahoma,OK
12687,5TS3,small_airport,Knapp Pecan Orchard Airpark,31.974199295043945,-96.67829895019531,450,Texas,TX
15718,9GA3,small_airport,Young Field,31.839759,-84.481602,401,Georgia,GA
9917,30GA,small_airport,Elliott Field,34.459,-84.181297,1500,Georgia,GA
17669,I44,small_airport,Dahio Trotwood Airport,39.765072,-84.343166,925,Ohio,OH
16172,PABP,small_airport,Badami Airport,70.13749694824219,-147.02999877929688,26,Alaska,AK
13641,70CL,small_airport,Amargosa Airport,36.295799255371094,-116.4260025024414,2037,California,CA
12214,59KY,small_airport,Samuels Springs Airport,37.89780044555664,-85.5551986694336,690,Kentucky,KY
39414,US-58T,small_airport,Heritage Creek Airstrip,33.168701,-97.4842,883,Texas,TX
12506,5MN7,small_airport,Lindey's Landing Airport,46.38719940185547,-93.93190002441406,1295,Minnesota,MN
10423,3CO0,small_airport,Sky Island Ranch Airport,38.738329,-108.000614,5300,Colorado,CO
19593,KD17,small_airport,Westwinds Airport,38.75749969482422,-108.14800262451172,5000,Colorado,CO
25292,UT49,small_airport,Desert Aviation Airport,39.45940017700195,-112.65499877929688,4589,Utah,UT
7698,11AK,small_airport,Rocking T Ranch Airport,64.001932,-145.501585,1190,Alaska,AK
9234,29AK,small_airport,Remington Field,64.046814,-145.432667,1250,Alaska,AK
11107,45AK,small_airport,Cherokee Airport,63.954955,-145.448536,1300,Alaska,AK
13880,76AK,small_airport,Pogo Mine Airstrip,64.46749877929688,-144.92100524902344,1350,Alaska,AK
15648,9AK4,small_airport,Arctic Angel Airport,64.137685,-145.830889,1009,Alaska,AK
16104,AK09,small_airport,Wingsong Estates Airport,64.04959869384766,-145.5019989013672,1100,Alaska,AK
16171,AK77,small_airport,All West Airport,63.946809,-145.424109,1275,Alaska,AK
45247,AA22,small_airport,Delta Daves Airport,64.130758,-145.805054,1070,Alaska,AK
16101,AK06,small_airport,Denali Airport,63.640088,-148.791618,2050,Alaska,AK
19703,KE57,small_airport,Denver City Airport,32.976466,-102.84231,3575,Texas,TX
10096,34LA,small_airport,Swamp Smith Airport,30.772236,-93.271465,180,Louisiana,LA
11524,4M5,small_airport,Dermott Municipal Airport,33.487998962402344,-91.44259643554688,135,Arkansas,AR
321951,US-0371,small_airport,Bells Field,34.980201,-91.546,,Arkansas,AR
18542,K23R,small_airport,Devine Municipal Airport,29.138399124145508,-98.94190216064453,703,Texas,TX
18450,K1B0,small_airport,Dexter Regional Airport,45.004101,-69.237,533,Maine,ME
23822,OK95,small_airport,Disney Airport,36.48899841308594,-94.95829772949219,955,Oklahoma,OK
15759,9IS5,small_airport,J & Y Ultralightport,41.85810089111328,-89.40730285644531,786,Illinois,IL
8922,22WN,small_airport,Southwind Airport,43.068599700927734,-90.21949768066406,1030,Wisconsin,WI
322378,US-0466,small_airport,Schroeder's Field,35.071718,-91.738801,205,Arkansas,AR
18431,K17J,small_airport,Donalsonville Municipal Airport,31.006901,-84.877602,148,Georgia,GA
41345,US-0011,small_airport,Cascade Reservoir Private Strip,44.64739990234375,-116.08699798583984,,Idaho,ID
16720,CL01,small_airport,Eagle Field,36.899899,-120.667999,153,California,CA
25705,WI09,small_airport,Heitman Field Airport,42.9771995544,-88.47579956050001,880,Wisconsin,WI
16376,AR89,small_airport,Landers Loop Airport,35.40010070800781,-93.06600189208984,730,Arkansas,AR
7380,0N4,small_airport,Chandelle Airport,39.202301,-75.485497,22,Delaware,DE
21266,KU58,small_airport,Downey/Hyde Memorial Airport,42.42630005,-112.1090012,4906,Idaho,ID
6980,08IS,small_airport,Hemmer RLA Restricted Landing Area,37.977798461899994,-89.20290374759999,400,Illinois,IL
11359,4B1,small_airport,Duanesburg Airport,42.7584,-74.132896,710,New York,NY
25216,U41,small_airport,Dubois Municipal Airport,44.162057,-112.220581,5123,Idaho,ID
19649,KDPG,small_airport,Michael AAF (Dugway Proving Ground) Airport,40.197396,-112.935094,4349,Utah,UT
14115,7G4,small_airport,Blue Knob Valley Airport,40.396478,-78.453723,1270,Pennsylvania,PA
13041,66OK,small_airport,Mc Laughlin Farm Airport,34.0890007019,-96.4216995239,695,Oklahoma,OK
43047,LA75,small_airport,Glenn's Strip Ultralightport,30.2052784,-92.21444702,29,Louisiana,LA
16117,PAAM,small_airport,Driftwood Bay Air Force Station Airport,53.9729499817,-166.858459473,24,Alaska,AK
43099,US-0045,small_airport,Kastler Compressor Station Airport,40.990002,-109.196999,6783,Utah,UT
9737,2Q9,small_airport,Dyer Airport,37.60969924926758,-118.00599670410156,4899,Nevada,NV
23337,NV27,small_airport,Circle L Ranch Airport,37.71659851074219,-118.08399963378906,4835,Nevada,NV
336443,US-1801,small_airport,Madame Airport,37.92548,-118.40926,,Nevada,NV
19714,KEAG,small_airport,Eagle Grove Municipal Airport,42.709801,-93.9161,1133,Iowa,IA
25253,UT10,small_airport,Cedar Valley Airport,40.357201,-112.017997,5000,Utah,UT
12665,5TE0,small_airport,Comanche Ranch Airport,28.627301,-100.161403,730,Texas,TX
8509,1N2,small_airport,Spadaro Airport,40.82789993286133,-72.74870300292969,50,New York,NY
18982,K6D9,small_airport,Iosco County Airport,44.312801,-83.422302,606,Michigan,MI
8337,1ID7,small_airport,Fairbanks Airfield,42.587909,-114.33071,3830,Idaho,ID
19015,K6V0,small_airport,Edgemont Municipal Airport,43.29520034789999,-103.84400177,3605,South Dakota,SD
15792,9LL5,small_airport,Tommy's Airpark,39.651100158691406,-89.45860290527344,595,Illinois,IL
14399,7TE7,small_airport,Moore Field,26.383699,-98.333603,219,Texas,TX
19195,K9L2,small_airport,Edwards Af Aux North Base Airport,34.99079895019531,-117.86299896240234,2299,California,CA
341480,US-3238,small_airport,Louisiana Delta South End Landing Strip,31.24629,-91.98206,56,Louisiana,LA
16187,AK96,small_airport,Bartletts Airport,58.235664,-157.366397,50,Alaska,AK
24433,SC35,small_airport,Ehrhardt Airport,33.089599609375,-81.0082015991211,146,South Carolina,SC
19816,KF43,small_airport,El Dorado Downtown Airport-Stevens Field,33.1912,-92.6632,256,Arkansas,AR
12905,63IS,small_airport,Corn Alley Airport,40.7692985534668,-88.98310089111328,715,Illinois,IL
323230,US-0554,small_airport,Corn Alley 2 Airport,40.755681,-89.016593,728,Illinois,IL
18420,K14J,small_airport,Carl Folsom Airport,31.41,-86.090302,258,Alabama,AL
16869,CO15,small_airport,Kelly Air Park,39.2247009277,-104.63999939,7040,Colorado,CO
16200,AL08,small_airport,Perdido Winds Airpark,30.424400329589844,-87.5353012084961,75,Alabama,AL
9873,2WV3,small_airport,Hales Landing Airport,39.11631,-81.392512,650,West Virginia,WV
9501,2KY4,small_airport,Oz Airport,37.655488,-85.813441,820,Kentucky,KY
18812,K4E7,small_airport,Ellendale Municipal Airport,46.015978,-98.515319,1455,North Dakota,ND
13629,6XS9,small_airport,Harmony Field,29.296100616455078,-98.37950134277344,570,Texas,TX
11632,4NY8,small_airport,Harris Hill Gliderport,42.12089920043945,-76.9011001586914,1709,New York,NY
18466,K1G1,small_airport,Elyria Airport,41.33150100708008,-82.10030364990234,758,Ohio,OH
19736,KEGQ,small_airport,Emmetsburg Municipal Airport,43.10200119018555,-94.70469665527344,1205,Iowa,IA
24584,SN04,small_airport,Roberts Memorial Airport,38.423099517822266,-96.37190246582031,1185,Kansas,KS
26073,WY11,small_airport,A Bar A Ranch Airstrip,41.15557,-106.555966,7880,Wyoming,WY
7630,0XA4,small_airport,Seven Cs Ranch Airport,27.996901,-98.882202,331,Texas,TX
9810,2TX4,small_airport,Lewis Ranch Airport,27.983600616455078,-99.37670135498047,540,Texas,TX
321854,US-0352,small_airport,England Flying Service Airport,34.544423,-91.979719,230,Arkansas,AR
26127,X36,small_airport,Buchan Airport,26.990101,-82.374001,15,Florida,FL
25669,WA77,small_airport,Enumclaw Airport,47.195701599121094,-122.02200317382812,738,Washington,WA
14079,7CO0,small_airport,Parkland Airport,40.07170104980469,-105.03399658203125,5050,Colorado,CO
17181,KERR,small_airport,Errol Airport,44.7925,-71.1642,1245,New Hampshire,NH
19687,KE14,small_airport,Ohkay Owingeh Airport,36.026133,-106.045443,5790,New Mexico,NM
18325,K06M,small_airport,City of Eupora Airport,33.534622,-89.312975,450,Mississippi,MS
16100,AK04,small_airport,Skelton Airport,61.937,-147.169006,3289,Alaska,AK
19111,K88M,small_airport,Eureka Airport,48.968332,-115.07947,2668,Montana,MT
18751,K3W8,small_airport,Eureka Municipal Airport,45.800523,-99.643968,1935,South Dakota,SD
19695,KE35,small_airport,Fabens Airport,31.517176,-106.146984,3679,Texas,TX
342496,US-3409,small_airport,STOL-It Farm Airport,34.55189,-83.04187,890,South Carolina,SC
19847,KFBY,small_airport,Fairbury Municipal Airport,40.182998657199995,-97.16929626459999,1479,Nebraska,NE
25330,UT99,small_airport,West Desert Airpark,40.243268,-112.092018,4890,Utah,UT
25229,U86,small_airport,Camas County Airport,43.341839,-114.798186,5058,Idaho,ID
14474,7XS6,small_airport,Moore Hx Ranch Airport,31.79439926147461,-96.20800018310547,400,Texas,TX
8320,1I3,small_airport,Shawnee Field,39.042654,-87.002749,501,Indiana,IN
13009,65TN,small_airport,Roach Farm Airport,36.33420181274414,-82.66169738769531,1750,Tennessee,TN
8732,1WA6,small_airport,Fall City Airport,47.55950164794922,-121.86399841308594,140,Washington,WA
23340,NV30,small_airport,Dixie Valley Airport,39.964672,-117.827371,3443,Nevada,NV
25584,W42,small_airport,Fallston Airport,39.501499,-76.411102,460,Maryland,MD
20260,KK62,small_airport,Gene Snyder Airport,38.704201,-84.391602,899,Kentucky,KY
19837,KF87,small_airport,Union Parish Airport,32.724998,-92.337196,121,Louisiana,LA
19610,KD74,small_airport,Chorman Airport,38.849672,-75.61284,66,Delaware,DE
16838,CN29,small_airport,J-B Airport,37.93519973754883,-121.01499938964844,103,California,CA
18691,K3FU,small_airport,Faulkton Municipal Airport,45.030343,-99.112592,1569,South Dakota,SD
20637,KNFE,small_airport,Fentress Naval Auxiliary Landing Field,36.691641,-76.134996,16,Virginia,VA
26313,XS90,small_airport,Fentress Airpark,29.769042,-97.775037,460,Texas,TX
25830,WN35,small_airport,Meadow Mist Airport,48.90869903564453,-122.56500244140625,55,Washington,WA
14458,7WI0,small_airport,Turkey Bluff Airport,43.37300109863281,-91.10990142822266,1110,Wisconsin,WI
12175,58KY,small_airport,Willow Island Airpark,38.12089920043945,-85.33190155029297,740,Kentucky,KY
18842,K4P3,small_airport,Flandreau Municipal Airport,44.003897,-96.593102,1645,South Dakota,SD
13194,6AR9,small_airport,Pine Mountain Airpark,36.4152984619,-92.6943969727,880,Arkansas,AR
12376,5I2,small_airport,Flora Municipal Airport,40.539799,-86.548302,710,Indiana,IN
14401,7TE9,small_airport,Boening Brothers Airport,29.02720069885254,-98.28669738769531,407,Texas,TX
15169,8TA0,small_airport,John B Connally Ranch Airport,29.135799407958984,-98.27639770507812,530,Texas,TX
18761,K41F,small_airport,Floydada Municipal Airport,34.00230026,-101.3300018,3187,Texas,TX
322332,RSCO,small_airport,Scotts Field,36.014336,-90.800196,,Arkansas,AR
18913,K5M4,small_airport,Fordyce Municipal Airport,33.845798,-92.365501,193,Arkansas,AR
18604,K2M4,small_airport,G V Montgomery Airport,32.354867,-89.48824,517,Mississippi,MS
18965,K67A,small_airport,Fort Deposit Lowndes County Airport,31.972382,-86.59215,490,Alabama,AL
313485,US-0256,small_airport,Cape Field at Fort Glenn,53.38,-167.8813,92,Alaska,AK
8982,23XS,small_airport,Shorthorn Auxiliary Landing Strip,31.360727,-97.672871,720,Texas,TX
19902,KFSW,small_airport,Fort Madison Municipal Airport,40.659113,-91.327763,724,Iowa,IA
20978,KRYM,small_airport,Ray S Miller Army Air Field,46.091202,-94.360497,1150,Minnesota,MN
18933,K5U7,small_airport,Fort Smith Landing Strip,45.319806,-107.93149,3242,Montana,MT
17572,GA99,small_airport,Miami Valley Farm Airport,32.547414,-83.801177,468,Georgia,GA
9289,2AK1,small_airport,Blair Lake Airport,64.363443,-147.364855,910,Alaska,AK
19188,K9F9,small_airport,Sycamore Strip,32.628501892089844,-97.35359954833984,760,Texas,TX
9696,2OR1,small_airport,Big Muddy Ranch Airport,44.828668,-120.495311,1641,Oregon,OR
13101,68FD,small_airport,Maran Airport,30.522199630737305,-85.37670135498047,225,Florida,FL
12988,65G,small_airport,Maple Grove Airport,42.7173,-84.0625,908,Michigan,MI
8215,1B5,small_airport,Franconia Airport,44.195611,-71.751023,970,New Hampshire,NH
13024,66G,small_airport,William Tiny Zehnder Field,43.314364,-83.710055,645,Michigan,MI
19875,KFKS,small_airport,Frankfort Dow Memorial Field,44.625198,-86.200798,633,Michigan,MI
25189,TX75,small_airport,Sandbur Ranches Private Airport,31.009700775146484,-96.54080200195312,455,Texas,TX
16845,CN38,small_airport,Flying B Ranch Airport,38.34130096435547,-121.43699645996094,19,California,CA
18619,K2R7,small_airport,Franklinton Airport,30.819400787353516,-90.11250305175781,175,Louisiana,LA
10830,3TX1,small_airport,Paradise Point Airport,32.082431,-95.445039,345,Texas,TX
343404,08TT,small_airport,LZ Tango Charlie Airport,30.308803,-99.022228,2054,Texas,TX
506871,US-7563,small_airport,Boma Airport,30.220889,-98.776967,1571,Texas,TX
18481,K1K7,small_airport,Fredonia Airport,37.580518,-95.837184,880,Kansas,KS
25052,TS36,small_airport,Silver Wings Airport,30.219600677490234,-99.14080047607422,2110,Texas,TX
23861,OR10,small_airport,Roaring Springs Ranch Airport,42.646272,-118.992748,4576,Oregon,OR
19906,KFVE,small_airport,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,988,Maine,ME
8735,1WA9,small_airport,Friday West Airport,48.529911,-123.047357,150,Washington,WA
14468,7XS0,small_airport,Polly Ranch Airport,29.5047,-95.175499,24,Texas,TX
11910,52FL,small_airport,Lake Clinch Airpark,27.75029945373535,-81.55950164794922,140,Florida,FL
25326,UT83,small_airport,Thunder Ridge Airpark,40.263806,-110.865183,7050,Utah,UT
10357,39Z,small_airport,Flying-A-Ranch Airport,43.105001,-86.123702,630,Michigan,MI
13774,73MU,small_airport,Sky-Go Farms Airport,38.884566,-91.970003,878,Missouri,MO
15972,9TE5,small_airport,Kalt Ranch Airport,28.154499053955078,-96.97689819335938,15,Texas,TX
8428,1M7,small_airport,Fulton Airport,36.525901794433594,-88.91560363769531,400,Kentucky,KY
8472,1MO3,small_airport,Lake Viking Airport,39.93339920043945,-94.07379913330078,940,Missouri,MO
11864,51CL,small_airport,Vetters Sky Ranch Airport,38.230499267578125,-121.22200012207031,80,California,CA
12984,65CN,small_airport,Bottimore Ranch Airport,38.303434,-121.250868,70,California,CA
14706,85V,small_airport,Ganado Airport,35.700941,-109.517384,6662,Arizona,AZ
25083,TS67,small_airport,Kitty Hawk Flying Field,29.623348,-98.278155,860,Texas,TX
349962,US-5834,small_airport,Black Bear Ranch Airport,44.07043,-115.79322,3392,Idaho,ID
10908,40AR,small_airport,Lost Bridge Village Airport,36.392799377441406,-93.91239929199219,1440,Arkansas,AR
13528,6S4,small_airport,Davis Airport,44.74570083618164,-122.4209976196289,1026,Oregon,OR
9811,2TX5,small_airport,Berry Airport,31.453500747680664,-97.75140380859375,757,Texas,TX
15683,9CO3,small_airport,Hubbard Airport,38.675444,-108.988101,4670,Colorado,CO
19939,KGEO,small_airport,Brown County Airport,38.881901,-83.882698,958,Ohio,OH
321838,US-0346,small_airport,Barbers Lake Field,35.160699,-91.53301,200,Arkansas,AR
7633,0XA7,small_airport,Bar 3 Ranch Airport,30.662345,-97.62276,744,Texas,TX
12706,5U8,small_airport,Geraldine Airport,47.596484,-110.266195,3173,Montana,MT
23316,NV05,small_airport,Soldier Meadow Number 2 Airport,41.123501,-119.139,4150,Nevada,NV
23317,NV06,small_airport,Soldier Meadow Number 1 Airport,41.382702,-119.168999,4494,Nevada,NV
23968,P91,small_airport,Flying M Aerodrome,40.737603,-75.705178,735,Pennsylvania,PA
20459,KM85,small_airport,Gideon Memorial Airport,36.44380187988281,-89.90380096435547,268,Missouri,MO
19927,KGBN,small_airport,Gila Bend Air Force Auxiliary Airport,32.887501,-112.720001,883,Arizona,AZ
16294,AQY,small_airport,Girdwood-Alyeska Airport,60.968774,-149.119792,150,Alaska,AK
19937,KGDW,small_airport,Gladwin Zettel Memorial Airport,43.9706001282,-84.47499847410002,776,Michigan,MI
23555,OG41,small_airport,Nace Family Airstrip,42.77119827270508,-123.31500244140625,1550,Oregon,OR
13918,76V,small_airport,Thomas Memorial Airport,42.519727,-105.020068,4665,Wyoming,WY
22767,NC25,small_airport,Gold Hill Airport,35.5089988708,-80.3112030029,720,North Carolina,NC
10342,39OK,small_airport,Paradise Air Haven Airport,35.11149978637695,-97.47930145263672,1205,Oklahoma,OK
345109,98TS,small_airport,Cabrito Airport,31.55888,-98.42263,1676,Texas,TX
310113,18XA,small_airport,Lantana Ridge Airport,28.6591,-97.5987472,250,Texas,TX
9402,2G8,small_airport,Gorham Airport,44.39310073852539,-71.19670104980469,835,New Hampshire,NH
17839,ID62,small_airport,Simpson Airport,42.608299255371094,-111.72899627685547,5598,Idaho,ID
7657,10F,small_airport,Rosser Ranch Airport,33.0154,-98.626,1112,Texas,TX
25511,VT15,small_airport,Savage Island Airport,44.70389938354492,-73.24600219726562,125,Vermont,VT
26341,Y98,small_airport,Grand Marais Airport,46.6208,-85.916801,838,Michigan,MI
25622,WA25,small_airport,Green Valley Airfield,48.095945,-122.015036,300,Washington,WA
321792,US-0339,small_airport,In the Air Boys Airport,31.584173,-100.559373,2003,Texas,TX
22682,N56,small_airport,Great Valley Airport,42.205101,-78.647202,1450,New York,NY
18406,K11V,small_airport,Easton/Valley View Airport,40.328815,-104.614563,4820,Colorado,CO
26035,WV52,small_airport,Green Bank Observatory Airport,38.430791,-79.825523,2710,West Virginia,WV
24413,SC15,small_airport,Airy Hall Airport,32.63209915161133,-80.50399780273438,20,South Carolina,SC
342488,US-3402,small_airport,Cedar Mountain Airstrip,39.18855,-110.60305,7536,Utah,UT
342489,US-3403,small_airport,Mexican Mountain Airstrip,39.01928,-110.45136,4469,Utah,UT
346031,US-4673,small_airport,Hidden Splendor Airstrip,38.56861,-110.95732,4833,Utah,UT
24387,S79,small_airport,Green Sea Airport,34.186222,-79.020045,95,South Carolina,SC
321957,US-0373,small_airport,Mallets Field,35.211149,-92.534957,,Arkansas,AR
11902,52AR,small_airport,Ira's Airstrip,35.279235,-92.240943,590,Arkansas,AR
10410,3CA7,small_airport,Metz Airport,36.32830047607422,-121.18699645996094,240,California,CA
14009,79II,small_airport,Sauer-Harter Airport,39.883399963378906,-85.70249938964844,930,Indiana,IN
17594,GFD,small_airport,Pope Field,39.790715,-85.735019,895,Indiana,IN
320030,US-0319,small_airport,Ronnie Cole Airstrip,39.831008,-85.72268,900,Indiana,IN
19044,K7A0,small_airport,Greensboro Municipal Airport,32.681499,-87.662102,180,Alabama,AL
8785,20FD,small_airport,Pratt Airport,30.425500869750977,-83.57599639892578,100,Florida,FL
24470,SC72,small_airport,Chandelle Airport,34.824161,-82.14632,850,South Carolina,SC
9908,30AR,small_airport,Phalanx Airport,35.54436111,-92.0561676,584,Arkansas,AR
19942,KGEY,small_airport,South Big Horn County Airport,44.51679993,-108.0830002,3939,Wyoming,WY
10385,3AR5,small_airport,Tripp Strip,35.11790084838867,-91.61190032958984,210,Arkansas,AR
321834,US-0344,small_airport,Elvis1 Field,35.217525,-91.647637,220,Arkansas,AR
321856,US-0354,small_airport,McConnaughhay's Field,35.097259,-91.642198,215,Arkansas,AR
13248,6FL0,small_airport,Seminole Lake Gliderport,28.405799865722656,-81.83789825439453,120,Florida,FL
17577,GDY,small_airport,Grundy Municipal Airport,37.2323989868,-82.125,2304,Virginia,VA
13321,6K7,small_airport,Grundy Center Municipal Airport,42.350799560546875,-92.84349822998047,1075,Iowa,IA
19931,KGCT,small_airport,Guthrie County Regional Airport,41.687801361083984,-94.4352035522461,1230,Iowa,IA
325049,9AA9,small_airport,Airkat Airpark,59.403622,-136.008415,260,Alaska,AK
325112,18AA,small_airport,18 Meadows Aerodrome,59.364956,-135.804791,89,Alaska,AK
20425,KM31,small_airport,Arnold Field,35.9034,-89.397301,292,Tennessee,TN
11422,4G2,small_airport,Hamburg Inc Airport,42.70090103149414,-78.91480255126953,751,New York,NY
353515,US-6680,small_airport,Hansen Airport,31.62353,-98.15035,1257,Texas,TX
8703,1TX7,small_airport,Killion Ranch Airport,32.80569839477539,-100.18399810791016,1845,Texas,TX
18707,K3J0,small_airport,Hampton County Airport,32.8665,-81.081001,113,South Carolina,SC
17625,HI03,small_airport,Hanamaulu Airstrip,22.041896,-159.388746,404,Hawaii,HI
340058,US-2979,small_airport,Dirty Devil Airstrip,38.17249,-110.44537,,Utah,UT
324639,US-0597,small_airport,Big Horn County Airport,45.744416,-107.660472,3025,Montana,MT
18794,K48S,small_airport,Harlem Airport,48.566101,-108.773003,2643,Montana,MT
22815,NC75,small_airport,Schneider Haven Airstrip,35.89830017089844,-80.72029876708984,865,North Carolina,NC
14920,8FL6,small_airport,George T Mc Cutchan Airport,30.673500061035156,-86.85189819335938,160,Florida,FL
346604,US-4858,small_airport,Natural Selection Airport,35.916936,-84.447094,1045,Tennessee,TN
23928,OR78,small_airport,Daniels Field,44.270521,-123.06208,320,Oregon,OR
322359,JAMI,small_airport,Jamies,35.520465,-90.729075,,Arkansas,AR
20085,KHSB,small_airport,Harrisburg-Raleigh Airport,37.811298,-88.550301,398,Illinois,IL
19093,K80D,small_airport,Clare County Airport,44.052799,-84.8125,1142,Michigan,MI
6719,03ME,small_airport,Maple Ridge Airport,44.084251,-70.626905,556,Maine,ME
22242,MO37,small_airport,Ridgeview Ranch Airport,38.721346,-94.381056,1000,Missouri,MO
8704,1TX8,small_airport,Hart Aerial Airport,34.36949920654297,-102.08399963378906,3655,Texas,TX
19062,K7K4,small_airport,Ohio County Airport,37.458302,-86.849998,535,Kentucky,KY
6525,00AL,small_airport,Epps Airpark,34.86479949951172,-86.77030181884766,820,Alabama,AL
18904,K5H4,small_airport,Harvey Municipal Airport,47.791199,-99.931702,1607,North Dakota,ND
23769,OK25,small_airport,Cherokee Ranch Airport,35.81330108642578,-95.75330352783203,710,Oklahoma,OK
42782,US-2FA7,small_airport,Kathrinstadt Airport,29.634436,-81.464935,10,Florida,FL
7814,13FA,small_airport,Earle Airpark,29.68928,-81.50689,25,Florida,FL
17799,ID21,small_airport,Smith Ranch Airport,47.75630187988281,-117.02400207519531,2370,Idaho,ID
6773,04MA,small_airport,Goddard Field,42.810908,-71.140959,200,Massachusetts,MA
11762,4V6,small_airport,Hay Springs Municipal Airport,42.682201,-102.700996,3831,Nebraska,NE
21740,M28,small_airport,Mid Continent Airport,36.225101470947266,-89.72789764404297,268,Missouri,MO
324676,US-0608,small_airport,Hazel Green Acres Airport,34.980471,-86.692304,908,Alabama,AL
20408,KM11,small_airport,Copiah County Airport,31.901941,-90.366736,443,Mississippi,MS
18369,K0J6,small_airport,Headland Municipal Airport,31.3643,-85.311798,359,Alabama,AL
19810,KF32,small_airport,Healdton Municipal Airport,34.249298095703125,-97.4738998413086,956,Oklahoma,OK
8672,1TE5,small_airport,Corpora Airport,30.816299438476562,-96.6010971069336,270,Texas,TX
6743,03TE,small_airport,Barronena Ranch Airport,27.490812,-98.669615,600,Texas,TX
25085,TS69,small_airport,Barronena East Airport,27.482691,-98.659915,576,Texas,TX
13195,6AZ2,small_airport,Wisky Ranch/Chevlon Airport,34.616798400878906,-110.62799835205078,6172,Arizona,AZ
10388,3AR8,small_airport,River Acres Airport,35.472329,-91.96302,260,Arkansas,AR
15071,8NC9,small_airport,Western North Carolina Air Museum Airport,35.307855,-82.434263,2083,North Carolina,NC
12929,63XS,small_airport,Byram Ranch Airport,30.22410011291504,-98.2885971069336,1120,Texas,TX
23038,NH86,small_airport,Intervale Airport,43.17509841918945,-71.78730010986328,425,New Hampshire,NH
6699,03AZ,small_airport,Thompson International Aviation Airport,31.430971,-110.088087,4275,Arizona,AZ
